symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
TLR7	0.09718084400847124	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	0.1574481949622587	No data	No data	1	0	0	1	1	0	0.03718000000000003	0	No data	-0.8571950431104471	0	No data	No data	0	0.5	0
POLE	0.09687098635569016	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	1	0	0	0	0	0.5363100000000003	No data	-0.3678985107556536	-0.7052854311146441	-1	No data	-1	No data	-1	0
FKBP1A	0.09687098635569016	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	0	0	1	1	1	0.86111	1	0.31991174848317705	-0.9406943921665206	0	No data	No data	-0.88426	-1	-1
POLE2	0.09650140650100547	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.5066400000000002	No data	0.9630446773303916	-0.8095062989495139	-1	No data	No data	No data	0.5	0
POLD4	0.09650140650100547	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.1588799999999999	No data	0.47931605074462214	0	0	No data	No data	No data	0.5	-1
POLA2	0.09650140650100547	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.15551999999999994	No data	-0.4361831218974076	No data	-1	No data	No data	No data	-1	0
ITGB7	0.09650140650100547	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	0	0	0.3045099999999998	No data	-0.19867622724765577	0	0	No data	No data	0	0.5	0
PRIM2	0.09650140650100547	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.46955000000000024	No data	-0.07479316050744622	No data	No data	No data	No data	No data	0.5	-1
POLE3	0.09650140650100547	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.6598649999999999	No data	0.31814671814671813	-0.7278541611047229	0	No data	No data	No data	-1	-1
POLD2	0.09650140650100547	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	1	0.7121549999999999	No data	-0.0668505239933811	No data	-1	No data	No data	No data	-1	-1
PRIM1	0.09650140650100547	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	No data	No data	0	0	0	0.5119050000000002	No data	-0.2479867622724765	-0.5293645670915037	-1	No data	No data	No data	0.5	-1
POLA1	0.09650140650100547	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.4005450000000003	No data	No data	0	-1	No data	No data	0	-1	0
PDE4B	0.09544399747232422	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	0.10030858160591748	No data	No data	1	0	0	1	1	1	0.8573349999999997	1	-0.8223938223938224	-0.7027944885547068	0	-1	No data	-0.26630499999999985	0.5	-1
GRIA3	0.09480108251677898	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	0.07915765593901315	No data	No data	1	1	0	1	1	0	0.94407	No data	No data	-0.28291276347888056	0	-1	No data	-0.30369250000000003	0.5	0
BCR	0.09473836430960687	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	0.07709432217081164	No data	No data	1	1	0	1	1	0	0.69709	0	-0.5575289575289575	-0.6851127004855136	0	No data	No data	0	-1	-1
PDE4A	0.09464435188396048	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	0.0740014561401465	No data	No data	1	1	0	1	1	1	0.046274999999999976	0	-0.7581908439051296	No data	0	-1	No data	0	-1	-1
GRIA2	0.09459062732175018	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	0.07223399963288081	No data	No data	1	1	0	1	1	1	0.988675	No data	-0.9804743519029233	-0.9091203828943991	0	No data	No data	-0.27803000000000005	0.75	0
ABL1	0.0944687173002396	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	0.06822334506530414	No data	No data	1	0	0	1	1	1	0.32301	1	-0.9620518477661335	-0.9645649505474054	0	-1	-1	0	-1	-1
PPARG	0.09426674140447941	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14353921610274387	No data	No data	No data	No data	No data	No data	0.23044831083114653	No data	No data	1	0	0	1	1	1	0.9157899999999998	1	-0.5346938775510204	-0.9812084574342594	0	-1	-1	0	0.5	0
LINGO1	0.0936784059609456	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1473387835878165	No data	No data	No data	No data	No data	No data	0.13510161852013367	No data	No data	0.5	1	0	0	0	0	0.9596800000000002	No data	-0.6314396028681744	0	0	No data	No data	0	1	0
PDE4D	0.09356529987767699	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	0.038502283848736	No data	No data	1	1	0	1	1	1	0.8640300000000003	1	-0.7921676778819636	-0.7179121096382592	0	-1	No data	-0.1131025000000001	0.5	0
CA2	0.0929493334532025	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	1	1	0	1	1	1	0.0576900000000002	0	0.6788747931605075	-0.3154683908129566	0	No data	No data	-0.009614999999999974	0.5	0
GRIK1	0.09239496367117545	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	1	0.7997900000000001	0	-0.2765581908439051	0	0	No data	No data	-0.35985249999999985	0.75	0.5
GRIA1	0.09239496367117545	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.8951450000000001	No data	-0.7425261996690569	-0.3529778433978703	0	No data	No data	-0.17770499999999992	0.75	0.5
GRIK2	0.09239496367117545	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.9504399999999997	No data	-0.7120794263651407	-0.3007180760118758	0	No data	No data	-0.47136500000000014	1	0.5
GRIK3	0.09239496367117545	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	1	0	0.9510350000000003	No data	-0.7998896856039713	-0.26582229596580215	0	-1	No data	-0.4477699999999999	0.5	0
