feature	GeneSymbol	hgnc_id	chr	start	end
ENSG00000126246	IGFLR1	23620.0	19	36230058	36233354
ENSG00000161265	U2AF1L4	23020.0	19	36233365	36236346
ENSG00000205155	PSENEN	30100.0	19	36236015	36237911
ENSG00000267796	LIN37	33234.0	19	36239262	36245420
ENSG00000004776	HSPB6	26511.0	19	36245469	36248980
ENSG00000167595	C19orf55	25204.0	19	36249044	36261930
ENSG00000004777	ARHGAP33	23085.0	19	36265434	36279724
ENSG00000250799	PRODH2	17325.0	19	36290890	36304201
ENSG00000161270	NPHS1	7908.0	19	36316866	36360189
ENSG00000126259	KIRREL2	18816.0	19	36346763	36358011
ENSG00000105290	APLP1	597.0	19	36358801	36370693
ENSG00000167604	NFKBID	15671.0	19	36378555	36393205
ENSG00000126264	HCST	16977.0	19	36393382	36395279
ENSG00000011600	TYROBP	12449.0	19	36395303	36399197
ENSG00000126243	LRFN3	28370.0	19	36426260	36436669
ENSG00000205138	SDHAF1	33867.0	19	36486090	36487220
ENSG00000181392	SYNE4	26703.0	19	36494209	36499695
ENSG00000239382	ALKBH6	28243.0	19	36500022	36505141
ENSG00000105270	CLIP3	24314.0	19	36505562	36524245
ENSG00000161277	THAP8	23191.0	19	36525887	36545664
ENSG00000075702	WDR62	24502.0	19	36545783	36596008
ENSG00000105261	OVOL3	14186.0	19	36602104	36604613
ENSG00000105258	POLR2I	9196.0	19	36604612	36606248
ENSG00000105254	TBCB	1989.0	19	36605191	36616849
ENSG00000126247	CAPNS1	1481.0	19	36630477	36641255
ENSG00000161281	COX7A1	2287.0	19	36641824	36643771
ENSG00000196357	ZNF565	26726.0	19	36673188	36737159
ENSG00000167635	ZNF146	12931.0	19	36705504	36729676
ENSG00000232677	LINC00665	44323.0	19	36803969	36822620
ENSG00000142065	ZFP14	29312.0	19	36827162	36870101
ENSG00000181007	ZFP82	28682.0	19	36874022	36909558
ENSG00000186017	ZNF566	25919.0	19	36936021	36980804
ENSG00000254004	ZNF260	13499.0	19	37001597	37019562
ENSG00000186020	ZNF529	29328.0	19	37025676	37096178
ENSG00000161298	ZNF382	17409.0	19	37095719	37119499
ENSG00000197808	ZNF461	21629.0	19	37128094	37157755
ENSG00000189042	ZNF567	28696.0	19	37178514	37218603
ENSG00000267041	ZNF850	27994.0	19	37205285	37263727
ENSG00000197863	ZNF790	33114.0	19	37308330	37341689
ENSG00000251247	ZNF345	16367.0	19	37341263	37403931
ENSG00000185869	ZNF829	34032.0	19	37379026	37407193
ENSG00000198453	ZNF568	25392.0	19	37407231	37489602
ENSG00000197050	ZNF420	20649.0	19	37498759	37621216
ENSG00000196967	ZNF585A	26305.0	19	37597636	37663643
ENSG00000245680	ZNF585B	30948.0	19	37672481	37709055
ENSG00000188283	ZNF383	18609.0	19	37708828	37734828
ENSG00000181666	HKR1	4928.0	19	37803739	37860267
ENSG00000189164	ZNF527	29385.0	19	37861963	37883968
ENSG00000196437	ZNF569	24737.0	19	37902057	37960177
ENSG00000171827	ZNF570	26416.0	19	37958487	37976260
ENSG00000188227	ZNF793	33115.0	19	37997841	38039664
ENSG00000267470	ZNF571-AS1	44324.0	19	38039816	38078249
ENSG00000171817	ZNF540	25331.0	19	38042308	38104998
ENSG00000180479	ZNF571	25000.0	19	38045684	38085673
ENSG00000120784	ZFP30	29555.0	19	38104650	38183238
ENSG00000196381	ZNF781	26745.0	19	38158652	38183223
ENSG00000198182	ZNF607	28192.0	19	38187264	38210691
ENSG00000189144	ZNF573	26420.0	19	38226734	38307940
ENSG00000171804	WDR87	29934.0	19	38375463	38397317
ENSG00000105738	SIPA1L3	23801.0	19	38397868	38699012
ENSG00000011332	DPF1	20225.0	19	38701646	38720354
ENSG00000167642	SPINT2	11247.0	19	38734675	38783254
ENSG00000167641	PPP1R14A	14871.0	19	38741877	38747231
ENSG00000167644	C19orf33	16668.0	19	38794801	38795649
ENSG00000167645	YIF1B	30511.0	19	38795753	38807913
ENSG00000099337	KCNK6	6281.0	19	38810484	38819660
ENSG00000099338	CATSPERG	25243.0	19	38826415	38861589
ENSG00000099341	PSMD8	9566.0	19	38865176	38874464
ENSG00000179168	GGN	18869.0	19	38874905	38878722
ENSG00000188766	SPRED3	31041.0	19	38879061	38886881
ENSG00000130244	FAM98C	27119.0	19	38893775	38899728
ENSG00000171777	RASGRP4	18958.0	19	38899695	38916945
ENSG00000196218	RYR1	10483.0	19	38924339	39078204
ENSG00000104814	MAP4K1	6863.0	19	39078281	39109522
ENSG00000178982	EIF3K	24656.0	19	39109735	39127595
ENSG00000130402	ACTN4	166.0	19	39138289	39222223
ENSG00000182472	CAPN12	13249.0	19	39220827	39260544
ENSG00000205076	LGALS7	6568.0	19	39261611	39264132
ENSG00000178934	LGALS7B	34447.0	19	39279851	39282389
ENSG00000171747	LGALS4	6565.0	19	39292311	39304004
ENSG00000104823	ECH1	3149.0	19	39306062	39322645
ENSG00000104824	HNRNPL	5045.0	19	39327028	39342987
ENSG00000187994	RINL	24795.0	19	39358470	39368919
ENSG00000068903	SIRT2	10886.0	19	39369197	39390502
ENSG00000104825	NFKBIB	7798.0	19	39390340	39399533
ENSG00000262484	CCER2	44662.0	19	39399620	39402798
ENSG00000104835	SARS2	17697.0	19	39405906	39440495
ENSG00000128626	MRPS12	10380.0	19	39421188	39423802
ENSG00000269190	FBXO17	18754.0	19	39432044	39466550
ENSG00000161243	FBXO27	18753.0	19	39481354	39523425
ENSG00000130669	PAK4	16059.0	19	39616410	39673456
ENSG00000188505	NCCRP1	33739.0	19	39687601	39692524
ENSG00000179751	SYCN	18442.0	19	39693471	39694906
ENSG00000197110	IFNL3	18365.0	19	39734246	39735646
ENSG00000183709	IFNL2	18364.0	19	39759154	39760732
ENSG00000182393	IFNL1	18363.0	19	39786965	39789313
ENSG00000128011	LRFN1	29290.0	19	39797208	39805976
ENSG00000130755	GMFG	4374.0	19	39818993	39833012
ENSG00000179134	SAMD4B	25492.0	19	39833036	39876350
ENSG00000006712	PAF1	25459.0	19	39876492	39881835
ENSG00000063322	MED29	23074.0	19	39881943	39891277
ENSG00000128016	ZFP36	12862.0	19	39897453	39900052
ENSG00000090924	PLEKHG2	29515.0	19	39903225	39919054
ENSG00000105193	RPS16	10396.0	19	39923847	39926588
ENSG00000196235	SUPT5H	11469.0	19	39926796	39967310
ENSG00000105197	TIMM50	23656.0	19	39971052	39984422
ENSG00000090932	DLL3	2909.0	19	39989535	39999121
ENSG00000176401	EID2B	26796.0	19	40021630	40023494
ENSG00000176396	EID2	28292.0	19	40028890	40030870
ENSG00000105198	LGALS13	15449.0	19	40093164	40098116
ENSG00000249861	LGALS16	40039.0	19	40146534	40151287
ENSG00000006659	LGALS14	30054.0	19	40194946	40200084
ENSG00000105205	CLC	2014.0	19	40221890	40228668
ENSG00000213921	LEUTX	31953.0	19	40267235	40276775
ENSG00000105204	DYRK1B	3092.0	19	40315990	40324841
ENSG00000105202	FBL	3599.0	19	40325098	40337054
ENSG00000090920	FCGBP	13572.0	19	40353963	40440533
ENSG00000013275	PSMC4	9551.0	19	40476912	40487348
ENSG00000187187	ZNF546	28671.0	19	40490041	40523514
ENSG00000128000	ZNF780B	33109.0	19	40534167	40562116
ENSG00000197782	ZNF780A	27603.0	19	40575059	40596845
ENSG00000130758	MAP3K10	6849.0	19	40697651	40721482
ENSG00000174521	TTC9B	26395.0	19	40721965	40724306
ENSG00000105219	CNTD2	25805.0	19	40728115	40732597
ENSG00000105221	AKT2	392.0	19	40736224	40791443
ENSG00000160392	C19orf47	26723.0	19	40825443	40854434
ENSG00000105223	PLD3	17158.0	19	40854363	40886346
ENSG00000160396	HIPK4	19007.0	19	40885178	40896094
ENSG00000105227	PRX	13797.0	19	40899675	40919273
ENSG00000197019	SERTAD1	17932.0	19	40927499	40931932
ENSG00000167565	SERTAD3	17931.0	19	40946751	40950612
ENSG00000090013	BLVRB	1063.0	19	40953696	40971747
ENSG00000160460	SPTBN4	14896.0	19	40972148	41082370
ENSG00000160410	SHKBP1	19214.0	19	41082757	41097305
ENSG00000090006	LTBP4	6717.0	19	41098789	41135725
ENSG00000105245	NUMBL	8061.0	19	41172596	41196877
ENSG00000123815	ADCK4	19041.0	19	41197434	41224112
ENSG00000086544	ITPKC	14897.0	19	41223008	41246765
ENSG00000188493	C19orf54	24758.0	19	41246761	41257458
ENSG00000077312	SNRPA	11151.0	19	41256542	41271294
ENSG00000261857	MIA	7076.0	19	41277553	41283395
ENSG00000268975	MIA-RAB4B	48352.0	19	41277553	41292590
ENSG00000167578	RAB4B	9782.0	19	41284121	41302847
ENSG00000171570	RAB4B-EGLN2	44465.0	19	41284147	41314103
ENSG00000269858	EGLN2	14660.0	19	41304901	41314338
ENSG00000255974	CYP2A6	2610.0	19	41349443	41356352
ENSG00000198077	CYP2A7	2611.0	19	41381344	41388657
ENSG00000197408	CYP2B6	2615.0	19	41497204	41524303
ENSG00000197838	CYP2A13	2608.0	19	41594377	41602100
ENSG00000197446	CYP2F1	2632.0	19	41620337	41634271
ENSG00000167600	CYP2S1	15654.0	19	41698954	41713444
ENSG00000167601	AXL	905.0	19	41725108	41767671
ENSG00000105323	HNRNPUL1	17011.0	19	41768401	41813503
ENSG00000105329	TGFB1	11766.0	19	41807492	41859816
ENSG00000142039	CCDC97	28289.0	19	41816094	41830788
ENSG00000142046	TMEM91	32393.0	19	41856816	41889988
ENSG00000123810	B9D2	28636.0	19	41860326	41870078
ENSG00000248098	BCKDHA	986.0	19	41884215	41930910
ENSG00000077348	EXOSC5	24662.0	19	41892279	41903384
ENSG00000177191	B3GNT8	24139.0	19	41931264	41934635
ENSG00000105341	ATP5SL	25496.0	19	41937223	41946622
ENSG00000204978	C19orf69	34497.0	19	41949063	41950670
ENSG00000007129	CEACAM21	28834.0	19	42055886	42093197
ENSG00000105352	CEACAM4	1816.0	19	42125344	42133442
ENSG00000007306	CEACAM7	1819.0	19	42177235	42210895
ENSG00000105388	CEACAM5	1817.0	19	42212504	42233718
ENSG00000086548	CEACAM6	1818.0	19	42254885	42276113
ENSG00000170956	CEACAM3	1815.0	19	42300369	42315591
ENSG00000183103	LYPD4	28659.0	19	42341148	42348760
ENSG00000142025	DMRTC2	13911.0	19	42348806	42356401
ENSG00000105372	RPS19	10402.0	19	42363988	42376994
ENSG00000105369	CD79A	1698.0	19	42381190	42385439
ENSG00000076928	ARHGEF1	681.0	19	42387228	42434302
ENSG00000105404	RABAC1	9794.0	19	42460833	42463542
ENSG00000105409	ATP1A3	801.0	19	42470734	42501649
ENSG00000105737	GRIK5	4583.0	19	42502473	42573650
ENSG00000105732	ZNF574	26166.0	19	42572629	42585701
ENSG00000028277	POU2F2	9213.0	19	42590263	42700737
ENSG00000160570	DEDD2	24450.0	19	42702750	42724292
ENSG00000167625	ZNF526	29415.0	19	42724423	42732353
ENSG00000105723	GSK3A	4616.0	19	42734338	42746777
ENSG00000105722	ERF	3444.0	19	42751724	42759309
ENSG00000079432	CIC	14214.0	19	42772689	42799949
ENSG00000079462	PAFAH1B3	8576.0	19	42801185	42807698
ENSG00000188368	PRR19	33728.0	19	42806250	42814973
ENSG00000167619	TMEM145	26912.0	19	42817477	42829214
ENSG00000105429	MEGF8	3233.0	19	42829761	42882921
ENSG00000105427	CNFN	30183.0	19	42891171	42894439
ENSG00000213904	LIPE-AS1	48589.0	19	42901280	43156507
ENSG00000079435	LIPE	6621.0	19	42905659	42931578
ENSG00000189377	CXCL17	19232.0	19	42932440	42947200
ENSG00000079385	CEACAM1	1814.0	19	43011456	43065386
ENSG00000124469	CEACAM8	1820.0	19	43084393	43099207
ENSG00000221826	PSG3	9520.0	19	43225790	43244721
ENSG00000124467	PSG8	9525.0	19	43256838	43359843
ENSG00000231924	PSG1	9514.0	19	43370616	43383974
ENSG00000170848	PSG6	9523.0	19	43406231	43423715
ENSG00000243130	PSG11	9516.0	19	43511808	43530664
ENSG00000242221	PSG2	9519.0	19	43568363	43587197
ENSG00000204941	PSG5	9522.0	19	43670408	43690688
ENSG00000243137	PSG4	9521.0	19	43696854	43711451
ENSG00000183668	PSG9	9526.0	19	43715943	43773682
ENSG00000131126	TEX101	30722.0	19	43905648	43922763
ENSG00000124466	LYPD3	24880.0	19	43964939	43969812
ENSG00000176531	PHLDB3	30499.0	19	43979106	44009087
ENSG00000105755	ETHE1	23287.0	19	44010871	44031396
ENSG00000176472	ZNF575	27606.0	19	44029649	44040282
ENSG00000073050	XRCC1	12828.0	19	44047192	44084625
ENSG00000234465	PINLYP	44206.0	19	44080952	44088116
ENSG00000167378	IRGQ	24868.0	19	44088521	44100287
ENSG00000124444	ZNF576	28357.0	19	44100544	44105309
ENSG00000226763	SRRM5	37248.0	19	44100769	44118649
ENSG00000131116	ZNF428	20804.0	19	44111371	44124026
ENSG00000105767	CADM4	30825.0	19	44126520	44143991
ENSG00000011422	PLAUR	9053.0	19	44150247	44174699
ENSG00000124449	IRGC	28835.0	19	44220162	44224173
ENSG00000105771	SMG9	25763.0	19	44235301	44259142
ENSG00000104783	KCNN4	6293.0	19	44270685	44285409
ENSG00000159871	LYPD5	26397.0	19	44300081	44331358
ENSG00000167637	ZNF283	13077.0	19	44331444	44353307
ENSG00000176222	ZNF404	19417.0	19	44376515	44405537
ENSG00000124459	ZNF45	13111.0	19	44416781	44439430
ENSG00000159905	ZNF221	13014.0	19	44455375	44471861
ENSG00000204920	ZNF155	12940.0	19	44472014	44502477
ENSG00000159882	ZNF230	13024.0	19	44507100	44518078
ENSG00000159885	ZNF222	13015.0	19	44529494	44537265
ENSG00000178386	ZNF223	13016.0	19	44555520	44572144
ENSG00000186026	ZNF284	13078.0	19	44576297	44593766
ENSG00000267680	ZNF224	13017.0	19	44598492	44612479
ENSG00000256294	ZNF225	13018.0	19	44616334	44637027
ENSG00000263002	ZNF234	13027.0	19	44645710	44663156
ENSG00000167380	ZNF226	13019.0	19	44669226	44682534
ENSG00000131115	ZNF227	13020.0	19	44711700	44741421
ENSG00000159917	ZNF235	12866.0	19	44732882	44809199
ENSG00000159915	ZNF233	30946.0	19	44754318	44779470
ENSG00000062370	ZNF112	12892.0	19	44830708	44871377
ENSG00000267508	ZNF285	13079.0	19	44886459	44905774
ENSG00000167383	ZNF229	13022.0	19	44921685	44952766
ENSG00000167384	ZNF180	12970.0	19	44979854	45004576
ENSG00000216588	IGSF23	40040.0	19	45116940	45140081
ENSG00000073008	PVR	9705.0	19	45147098	45166850
ENSG00000186567	CEACAM19	31951.0	19	45165545	45187631
ENSG00000213892	CEACAM16	31948.0	19	45202421	45213986
ENSG00000069399	BCL3	998.0	19	45250962	45263301
ENSG00000142273	CBLC	15961.0	19	45281126	45303891
ENSG00000187244	BCAM	6722.0	19	45312328	45324673
ENSG00000130202	PVRL2	9707.0	19	45349432	45392485
ENSG00000130204	TOMM40	18001.0	19	45393826	45406946
ENSG00000130203	APOE	613.0	19	45409011	45412650
ENSG00000130208	APOC1	607.0	19	45417504	45422606
ENSG00000267467	APOC4	611.0	19	45445495	45452820
ENSG00000224916	APOC4-APOC2	44426.0	19	45445495	45452822
ENSG00000234906	APOC2	609.0	19	45449243	45452822
ENSG00000104853	CLPTM1	2087.0	19	45457842	45496599
ENSG00000104856	RELB	9956.0	19	45504688	45541452
ENSG00000104859	CLASRP	17731.0	19	45542298	45574214
ENSG00000170684	ZNF296	15981.0	19	45574758	45579846
ENSG00000142252	GEMIN7	20045.0	19	45582453	45594782
ENSG00000007047	MARK4	13538.0	19	45582546	45808541
ENSG00000104866	PPP1R37	27607.0	19	45594654	45651335
ENSG00000179846	NKPD1	24739.0	19	45653008	45663408
ENSG00000007255	TRAPPC6A	23069.0	19	45666186	45681495
ENSG00000189114	BLOC1S3	20914.0	19	45682003	45685059
ENSG00000130201	EXOC3L2	30162.0	19	45715879	45737469
ENSG00000104879	CKM	1994.0	19	45809672	45826235
ENSG00000104892	KLC3	20717.0	19	45836692	45854778
ENSG00000104884	ERCC2	3434.0	19	45853095	45874176
ENSG00000104881	PPP1R13L	18838.0	19	45882892	45909607
ENSG00000117877	CD3EAP	24219.0	19	45909467	45914024
ENSG00000012061	ERCC1	3433.0	19	45910591	45982086
ENSG00000125740	FOSB	3797.0	19	45971253	45978437
ENSG00000125744	RTN2	10468.0	19	45988547	46000319
ENSG00000213889	PPM1N	26845.0	19	45992035	46005768
ENSG00000125753	VASP	12652.0	19	46009837	46030241
ENSG00000125741	OPA3	8142.0	19	46030685	46105470
ENSG00000177464	GPR4	4497.0	19	46093022	46105466
ENSG00000125746	EML2	18035.0	19	46110252	46148887
ENSG00000267757	C19orf83	48331.0	19	46144752	46146098
ENSG00000010310	GIPR	4271.0	19	46171502	46186982
ENSG00000125743	SNRPD2	11159.0	19	46190712	46195827
ENSG00000011478	QPCTL	25952.0	19	46195741	46207247
ENSG00000177051	FBXO46	25069.0	19	46213887	46234162
ENSG00000177045	SIX5	10891.0	19	46268043	46272484
ENSG00000104936	DMPK	2933.0	19	46272975	46285810
ENSG00000185800	DMWD	2936.0	19	46286205	46296060
ENSG00000104941	RSPH6A	14241.0	19	46298968	46318577
ENSG00000125755	SYMPK	22935.0	19	46318668	46366548
ENSG00000170608	FOXA3	5023.0	19	46367247	46377055
ENSG00000170604	IRF2BP1	21728.0	19	46386866	46389376
ENSG00000176182	MYPOP	20178.0	19	46393278	46405862
ENSG00000188425	NANOS2	23292.0	19	46416475	46418036
ENSG00000104967	NOVA2	7887.0	19	46436992	46476804
ENSG00000104983	CCDC61	33629.0	19	46498339	46524576
ENSG00000008438	PGLYRP1	8904.0	19	46522411	46526323
ENSG00000204869	IGFL4	32931.0	19	46543006	46580376
ENSG00000188624	IGFL3	32930.0	19	46623328	46627931
ENSG00000204866	IGFL2	32929.0	19	46646363	46664556
ENSG00000188293	IGFL1	24093.0	19	46733009	46734500
ENSG00000124440	HIF3A	15825.0	19	46800303	46846690
ENSG00000011485	PPP5C	9322.0	19	46850251	46896238
ENSG00000169515	CCDC8	25367.0	19	46913629	46916841
ENSG00000182013	PNMAL1	25578.0	19	46969748	46974820
ENSG00000230510	PPP5D1	44209.0	19	46984053	47104457
ENSG00000204851	PNMAL2	29206.0	19	46990163	46999755
ENSG00000160014	CALM3	1449.0	19	47104331	47114050
ENSG00000160013	PTGIR	9602.0	19	47123725	47128375
ENSG00000167414	GNG8	19664.0	19	47137333	47137942
ENSG00000197380	DACT3	30745.0	19	47150869	47164395
ENSG00000245598	DACT3-AS1	44120.0	19	47163621	47180704
ENSG00000105287	PRKD2	17293.0	19	47177532	47220384
ENSG00000090372	STRN4	15721.0	19	47222764	47250251
ENSG00000181027	FKRP	17997.0	19	47249303	47280245
ENSG00000105281	SLC1A5	10943.0	19	47278140	47291851
ENSG00000042753	AP2S1	565.0	19	47341393	47354249
ENSG00000160007	ARHGAP35	4591.0	19	47421933	47508334
ENSG00000130751	NPAS1	7894.0	19	47523077	47549033
ENSG00000130748	TMEM160	26042.0	19	47549165	47551888
ENSG00000130749	ZC3H4	17808.0	19	47567444	47617009
ENSG00000142230	SAE1	30660.0	19	47616531	47713886
ENSG00000105327	BBC3	17868.0	19	47724081	47736023
ENSG00000105321	CCDC9	24560.0	19	47759237	47775210
ENSG00000257704	PRR24	27406.0	19	47778142	47778979
ENSG00000197405	C5AR1	1338.0	19	47793280	47825323
ENSG00000134830	C5AR2	4527.0	19	47835404	47846606
ENSG00000134815	DHX34	16719.0	19	47852538	47885961
ENSG00000105419	MEIS3	29537.0	19	47906381	47922780
ENSG00000118160	SLC8A2	11069.0	19	47931274	47975425
ENSG00000118162	KPTN	6404.0	19	47978401	47987525
ENSG00000268061	NAPA-AS1	44118.0	19	47987539	48004854
ENSG00000105402	NAPA	7641.0	19	47990894	48018497
ENSG00000118156	ZNF541	25294.0	19	48023942	48059113
ENSG00000063169	GLTSCR1	4332.0	19	48111453	48206533
ENSG00000024422	EHD2	3243.0	19	48216600	48246391
ENSG00000105373	GLTSCR2	4333.0	19	48248779	48260315
ENSG00000178980	SEPW1	10752.0	19	48281829	48287943
ENSG00000178928	TPRX1	32174.0	19	48304500	48322308
ENSG00000105392	CRX	2383.0	19	48322703	48346587
ENSG00000259009	TPRX2P	32175.0	19	48337701	48364769
ENSG00000105398	SULT2A1	11458.0	19	48373723	48389654
ENSG00000188334	BSPH1	33906.0	19	48471303	48495427
ENSG00000169393	ELSPBP1	14417.0	19	48497908	48528410
ENSG00000105507	CABP5	13714.0	19	48533210	48547310
ENSG00000105499	PLA2G4C	9037.0	19	48551100	48614074
ENSG00000105486	LIG1	6598.0	19	48618702	48673860
ENSG00000185453	C19orf68	34495.0	19	48673949	48700877
ENSG00000178150	ZNF114	12894.0	19	48675575	48790865
ENSG00000105483	CARD8	17057.0	19	48684027	48759203
ENSG00000105479	CCDC114	26560.0	19	48799714	48825151
ENSG00000142227	EMP3	3335.0	19	48824766	48833810
ENSG00000161558	TMEM143	25603.0	19	48835613	48867494
ENSG00000105467	SYNGR4	11502.0	19	48867652	48879633
ENSG00000105438	KDELR1	6304.0	19	48885827	48894810
ENSG00000105464	GRIN2D	4588.0	19	48898132	48948188
ENSG00000105447	GRWD1	21270.0	19	48949030	48960279
ENSG00000182324	KCNJ14	6260.0	19	48958766	48969367
ENSG00000105443	CYTH2	9502.0	19	48972289	48985571
ENSG00000142235	LMTK3	19295.0	19	48988528	49016446
ENSG00000088002	SULT2B1	11459.0	19	49055332	49102682
ENSG00000105523	FAM83E	25972.0	19	49104067	49118111
ENSG00000177202	SPACA4	16441.0	19	49110000	49110970
ENSG00000063177	RPL18	10310.0	19	49118585	49122793
ENSG00000063176	SPHK2	18859.0	19	49122548	49133974
ENSG00000105516	DBP	2697.0	19	49133287	49140695
ENSG00000063180	CA11	1370.0	19	49141199	49149569
ENSG00000142233	NTN5	25208.0	19	49164664	49176338
ENSG00000176920	FUT2	4013.0	19	49199228	49209207
ENSG00000176909	MAMSTR	26689.0	19	49215999	49222978
ENSG00000105538	RASIP1	24716.0	19	49223844	49243978
ENSG00000182264	IZUMO1	28539.0	19	49244109	49250166
ENSG00000174951	FUT1	4012.0	19	49251268	49258647
ENSG00000105550	FGF21	3678.0	19	49258816	49261587
ENSG00000105552	BCAT2	977.0	19	49298319	49314286
ENSG00000087076	HSD17B14	23238.0	19	49316274	49339935
ENSG00000105559	PLEKHA4	14339.0	19	49340354	49371889
ENSG00000087074	PPP1R15A	14375.0	19	49375649	49379314
ENSG00000104804	TULP2	12424.0	19	49384222	49401990
ENSG00000104805	NUCB1	8043.0	19	49403307	49426629
ENSG00000235191	NUCB1-AS1	40419.0	19	49414187	49422148
ENSG00000104808	DHDH	17887.0	19	49436939	49448226
ENSG00000087088	BAX	959.0	19	49458072	49465055
ENSG00000087086	FTL	3999.0	19	49468558	49470135
ENSG00000104812	GYS1	4706.0	19	49471382	49496567
ENSG00000183207	RUVBL2	10475.0	19	49496705	49519252
ENSG00000104826	LHB	6584.0	19	49519237	49520338
ENSG00000104827	CGB	1886.0	19	49526126	49527590
ENSG00000104818	CGB2	16722.0	19	49535169	49536495
ENSG00000267631	CGB1	16721.0	19	49538831	49552006
ENSG00000189052	CGB5	16452.0	19	49547141	49548568
ENSG00000213030	CGB8	16453.0	19	49550895	49552400
ENSG00000196337	CGB7	16451.0	19	49557531	49562117
ENSG00000225950	NTF4	8024.0	19	49559050	49568333
ENSG00000104848	KCNA7	6226.0	19	49570675	49576198
ENSG00000104852	SNRNP70	11150.0	19	49588676	49611862
ENSG00000104863	LIN7B	17788.0	19	49617581	49621717
ENSG00000221916	C19orf73	25534.0	19	49621655	49622397
ENSG00000177380	PPFIA3	9247.0	19	49622646	49654283
ENSG00000130528	HRC	5178.0	19	49654455	49658681
ENSG00000130529	TRPM4	17993.0	19	49660998	49715093
ENSG00000063127	SLC6A16	13622.0	19	49792895	49828482
ENSG00000104894	CD37	1666.0	19	49838428	49846592
ENSG00000074219	TEAD2	11715.0	19	49843852	49865714
ENSG00000104901	DKKL1	16528.0	19	49865040	49878373
ENSG00000161609	CCDC155	26520.0	19	49891475	49921251
ENSG00000142538	PTH2	30828.0	19	49925671	49926698
ENSG00000261949	GFY	44663.0	19	49927006	49932075
ENSG00000104888	SLC17A7	16704.0	19	49932658	49945617
ENSG00000104872	PIH1D1	26075.0	19	49949555	49956754
ENSG00000161618	ALDH16A1	28114.0	19	49956426	49974305
ENSG00000090554	FLT3LG	3766.0	19	49977464	49989488
ENSG00000142541	RPL13A	10304.0	19	49990811	49995565
ENSG00000142534	RPS11	10384.0	19	49999622	50002946
ENSG00000104870	FCGRT	3621.0	19	50010073	50029590
ENSG00000142552	RCN3	21145.0	19	50030875	50050219
ENSG00000142546	NOSIP	17946.0	19	50058968	50093519
ENSG00000126460	PRRG2	9470.0	19	50083903	50094272
ENSG00000126464	PRR12	29217.0	19	50094900	50129696
ENSG00000126458	RRAS	10447.0	19	50138549	50143458
ENSG00000126461	SCAF1	30403.0	19	50145382	50161899
ENSG00000126456	IRF3	6118.0	19	50162826	50169132
ENSG00000126453	BCL2L12	13787.0	19	50168823	50177173
ENSG00000126457	PRMT1	5187.0	19	50179043	50192286
ENSG00000224420	ADM5	27293.0	19	50191921	50193832
ENSG00000169169	CPT1C	18540.0	19	50194155	50216988
ENSG00000126467	TSKS	30719.0	19	50243010	50266587
ENSG00000196961	AP2A1	561.0	19	50270225	50310370
ENSG00000010361	FUZ	26219.0	19	50310126	50320633
ENSG00000104973	MED25	28845.0	19	50321539	50342073
ENSG00000268006	PTOV1-AS1	44174.0	19	50341896	50354933
ENSG00000104960	PTOV1	9632.0	19	50353992	50364001
ENSG00000039650	PNKP	9154.0	19	50364461	50371166
ENSG00000204673	AKT1S1	28426.0	19	50372295	50381716
ENSG00000104946	TBC1D17	25699.0	19	50380682	50392005
ENSG00000104951	IL4I1	19094.0	19	50392911	50432796
ENSG00000213024	NUP62	8066.0	19	50410082	50433020
ENSG00000169136	ATF5	790.0	19	50431959	50437192
ENSG00000161640	SIGLEC11	15622.0	19	50452242	50464429
ENSG00000105053	VRK3	18996.0	19	50479724	50529203
ENSG00000142528	ZNF473	23239.0	19	50528971	50556671
ENSG00000161652	IZUMO2	28518.0	19	50655805	50666452
ENSG00000105357	MYH14	23212.0	19	50691443	50813802
ENSG00000131398	KCNC3	6235.0	19	50815194	50836772
ENSG00000131408	NR1H2	7965.0	19	50832910	50886239
ENSG00000131400	NAPSA	13395.0	19	50861734	50869087
ENSG00000062822	POLD1	9175.0	19	50887461	50921273
ENSG00000269404	SPIB	11242.0	19	50922195	50934570
ENSG00000086967	MYBPC2	7550.0	19	50936160	50969578
ENSG00000142530	FAM71E1	25107.0	19	50970042	50980010
ENSG00000161671	EMC10	27609.0	19	50979657	50986608
ENSG00000161677	JOSD2	28853.0	19	51009255	51014610
ENSG00000204653	ASPDH	33856.0	19	51014857	51017947
ENSG00000131409	LRRC4B	25042.0	19	51020149	51071302
ENSG00000213023	SYT3	11511.0	19	51124564	51171651
ENSG00000235034	C19orf81	40041.0	19	51152702	51162567
ENSG00000161681	SHANK1	15474.0	19	51165084	51222707
ENSG00000105472	CLEC11A	10576.0	19	51226586	51228974
ENSG00000142511	GPR32	4487.0	19	51273721	51274989
ENSG00000142513	ACPT	14376.0	19	51293672	51298481
ENSG00000167747	C19orf48	29667.0	19	51300961	51308186
ENSG00000167748	KLK1	6357.0	19	51322404	51327043
ENSG00000174562	KLK15	20453.0	19	51328545	51340469
ENSG00000142515	KLK3	6364.0	19	51358171	51364020
ENSG00000167751	KLK2	6363.0	19	51364824	51383823
ENSG00000167749	KLK4	6365.0	19	51409608	51413994
ENSG00000167754	KLK5	6366.0	19	51446559	51456349
ENSG00000167755	KLK6	6367.0	19	51461887	51472929
ENSG00000169035	KLK7	6368.0	19	51479729	51487355
